filename,n_bibls,n_cits
tlg0006.tlg003.perseus-eng2.xml,0,0
tlg0006.tlg004.perseus-eng2.xml,0,0
tlg0006.tlg004.perseus-grc2.xml,0,0
tlg0006.tlg005.perseus-eng2.xml,0,0
tlg0006.tlg005.perseus-grc2.xml,0,0
tlg0006.tlg002.perseus-grc2.xml,0,0
tlg0006.tlg002.perseus-eng2.xml,0,0
tlg0006.tlg011.perseus-eng2.xml,0,0
tlg0006.tlg011.perseus-grc2.xml,0,0
tlg0006.tlg016.perseus-grc2.xml,0,0
tlg0006.tlg016.perseus-eng2.xml,0,0
tlg0006.tlg018.perseus-grc2.xml,0,0
tlg0006.tlg018.perseus-eng2.xml,0,0
tlg0006.tlg019.perseus-grc2.xml,0,0
tlg0006.tlg019.perseus-eng3.xml,0,0
tlg0006.tlg019.perseus-eng4.xml,0,0
tlg0006.tlg017.perseus-grc2.xml,0,0
tlg0006.tlg017.perseus-eng2.xml,0,0
tlg0006.tlg010.perseus-eng2.xml,0,0
tlg0006.tlg010.perseus-grc2.xml,0,0
tlg0001.tlg001.perseus-grc2.xml,0,0
tlg0062.tlg054.perseus-grc2.xml,0,0
tlg0062.tlg054.perseus-grc3.xml,0,0
tlg0062.tlg054.perseus-eng4.xml,0,0
tlg0062.tlg054.perseus-eng3.xml,0,0
tlg0062.tlg053.perseus-eng3.xml,0,0
tlg0062.tlg053.perseus-eng4.xml,0,0
tlg0062.tlg053.perseus-grc3.xml,0,0
tlg0062.tlg053.perseus-grc2.xml,0,0
tlg0062.tlg065.perseus-grc3.xml,0,0
tlg0062.tlg065.perseus-grc2.xml,0,0
tlg0062.tlg065.perseus-eng3.xml,0,0
tlg0062.tlg065.perseus-eng4.xml,0,0
tlg0062.tlg062.perseus-eng4.xml,0,0
tlg0062.tlg062.perseus-eng3.xml,0,0
tlg0062.tlg062.perseus-grc2.xml,0,0
tlg0062.tlg062.perseus-grc3.xml,0,0
tlg0062.tlg009.perseus-eng2.xml,0,0
tlg0062.tlg009.perseus-eng4.xml,0,0
tlg0062.tlg009.perseus-grc2.xml,0,0
tlg0062.tlg036.perseus-eng2.xml,2,2
tlg0062.tlg036.perseus-eng4.xml,0,0
tlg0062.tlg036.perseus-grc2.xml,0,0
tlg0062.tlg031.perseus-grc2.xml,0,0
tlg0062.tlg031.perseus-eng4.xml,0,0
tlg0062.tlg031.perseus-eng2.xml,0,0
tlg0062.tlg038.perseus-eng4.xml,0,0
tlg0062.tlg038.perseus-eng2.xml,1,1
tlg0062.tlg038.perseus-grc2.xml,0,0
tlg0062.tlg007.perseus-eng4.xml,0,0
tlg0062.tlg007.perseus-eng2.xml,4,4
tlg0062.tlg007.perseus-grc2.xml,1,1
tlg0062.tlg063.perseus-eng4.xml,0,0
tlg0062.tlg063.perseus-eng3.xml,0,0
tlg0062.tlg063.perseus-grc3.xml,0,0
tlg0062.tlg063.perseus-grc2.xml,0,0
tlg0062.tlg064.perseus-grc2.xml,0,0
tlg0062.tlg064.perseus-grc3.xml,0,0
tlg0062.tlg064.perseus-eng3.xml,0,0
tlg0062.tlg064.perseus-eng4.xml,0,0
tlg0062.tlg052.perseus-eng2.xml,0,0
tlg0062.tlg052.perseus-eng4.xml,0,0
tlg0062.tlg052.perseus-grc2.xml,0,0
tlg0062.tlg055.perseus-grc3.xml,0,0
tlg0062.tlg055.perseus-grc2.xml,0,0
tlg0062.tlg055.perseus-eng4.xml,0,0
tlg0062.tlg055.perseus-eng3.xml,0,0
tlg0062.tlg001.perseus-grc2.xml,0,0
tlg0062.tlg001.perseus-eng2.xml,0,0
tlg0062.tlg001.perseus-eng4.xml,0,0
tlg0062.tlg039.perseus-eng4.xml,0,0
tlg0062.tlg039.perseus-eng2.xml,0,0
tlg0062.tlg039.perseus-grc2.xml,0,0
tlg0062.tlg006.perseus-eng4.xml,0,0
tlg0062.tlg006.perseus-eng2.xml,3,3
tlg0062.tlg006.perseus-grc2.xml,2,2
tlg0062.tlg030.perseus-grc2.xml,0,0
tlg0062.tlg030.perseus-eng4.xml,0,0
tlg0062.tlg030.perseus-eng2.xml,9,9
tlg0062.tlg008.perseus-eng2.xml,1,1
tlg0062.tlg008.perseus-eng4.xml,0,0
tlg0062.tlg008.perseus-grc2.xml,0,0
tlg0062.tlg037.perseus-eng2.xml,0,0
tlg0062.tlg037.perseus-eng4.xml,1,1
tlg0062.tlg037.perseus-grc2.xml,0,0
tlg0062.tlg015.perseus-grc2.xml,0,0
tlg0062.tlg015.perseus-eng2.xml,7,7
tlg0062.tlg015.perseus-eng4.xml,0,0
tlg0062.tlg012.perseus-eng5.xml,0,0
tlg0062.tlg012.perseus-eng4.xml,0,0
tlg0062.tlg012.perseus-eng2.xml,0,0
tlg0062.tlg012.perseus-grc2.xml,0,0
tlg0062.tlg024.perseus-grc2.xml,0,0
tlg0062.tlg024.perseus-eng5.xml,0,0
tlg0062.tlg024.perseus-eng4.xml,0,0
tlg0062.tlg024.perseus-eng2.xml,1,1
tlg0062.tlg023.perseus-eng2.xml,6,6
tlg0062.tlg023.perseus-eng4.xml,0,0
tlg0062.tlg023.perseus-grc2.xml,0,0
tlg0062.tlg048.perseus-eng2.xml,1,1
