ABOs,Original P4 CTS URN,Perseus Abbreviation,Language,Perseus text ID,Authors,Work,"Other Abbreviations (LSJ, OCD, etc)",Notes
"Perseus:abo:tlg,0014,034",urn:cts:greekLit:tlg0014.tlg034.perseus-eng1,Dem. 34,English,Perseus:text:1999.01.0076:speech=34,Demosthenes,Against Phormio,D.34,
"Perseus:abo:tlg,0014,035",urn:cts:greekLit:tlg0014.tlg035.perseus-eng1,Dem. 35,English,Perseus:text:1999.01.0076:speech=35,Demosthenes,Against Lacritus,D.35,
"Perseus:abo:tlg,0014,036",urn:cts:greekLit:tlg0014.tlg036.perseus-eng1,Dem. 36,English,Perseus:text:1999.01.0076:speech=36,Demosthenes,For Phormio,D.36,
"Perseus:abo:tlg,0014,037",urn:cts:greekLit:tlg0014.tlg037.perseus-eng1,Dem. 37,English,Perseus:text:1999.01.0076:speech=37,Demosthenes,Against Pantaenetus,D.37,
"Perseus:abo:tlg,0014,038",urn:cts:greekLit:tlg0014.tlg038.perseus-eng1,Dem. 38,English,Perseus:text:1999.01.0076:speech=38,Demosthenes,Against Nausimachus and Xenopeithes,D.38,
"Perseus:abo:tlg,0014,039",urn:cts:greekLit:tlg0014.tlg039.perseus-eng1,Dem. 39,English,Perseus:text:1999.01.0076:speech=39,Demosthenes,Against Boeotus 1,D.39,
"Perseus:abo:tlg,0014,040",urn:cts:greekLit:tlg0014.tlg040.perseus-eng1,Dem. 40,English,Perseus:text:1999.01.0076:speech=40,Demosthenes,Against Boeotus 2,D.40,
"Perseus:abo:tlg,0014,041",urn:cts:greekLit:tlg0014.tlg041.perseus-eng1,Dem. 41,English,Perseus:text:1999.01.0078:speech=41,Demosthenes,Against Spudias,D.41,
"Perseus:abo:tlg,0014,042",urn:cts:greekLit:tlg0014.tlg042.perseus-eng1,Dem. 42,English,Perseus:text:1999.01.0078:speech=42,Demosthenes,Against Phaenippus,D.42,
"Perseus:abo:tlg,0014,043",urn:cts:greekLit:tlg0014.tlg043.perseus-eng1,Dem. 43,English,Perseus:text:1999.01.0078:speech=43,Demosthenes,Against Macartatus,D.43,
"Perseus:abo:tlg,0014,044",urn:cts:greekLit:tlg0014.tlg044.perseus-eng1,Dem. 44,English,Perseus:text:1999.01.0078:speech=44,Demosthenes,Against Leochares,D.44,
"Perseus:abo:tlg,0014,045",urn:cts:greekLit:tlg0014.tlg045.perseus-eng1,Dem. 45,English,Perseus:text:1999.01.0078:speech=45,Demosthenes,Against Stephanus 1,D.45,
"Perseus:abo:tlg,0014,046",urn:cts:greekLit:tlg0014.tlg046.perseus-eng1,Dem. 46,English,Perseus:text:1999.01.0078:speech=46,Demosthenes,Against Stephanus 2,D.46,
"Perseus:abo:tlg,0014,047",urn:cts:greekLit:tlg0014.tlg047.perseus-eng1,Dem. 47,English,Perseus:text:1999.01.0078:speech=47,Demosthenes,Against Evergus and Mnesibulus,D.47,
"Perseus:abo:tlg,0014,048",urn:cts:greekLit:tlg0014.tlg048.perseus-eng1,Dem. 48,English,Perseus:text:1999.01.0078:speech=48,Demosthenes,Against Olympiodorus,D.48,
"Perseus:abo:tlg,0014,049",urn:cts:greekLit:tlg0014.tlg049.perseus-eng1,Dem. 49,English,Perseus:text:1999.01.0078:speech=49,Demosthenes,Against Timotheus,D.49,
"Perseus:abo:tlg,0014,050",urn:cts:greekLit:tlg0014.tlg050.perseus-eng1,Dem. 50,English,Perseus:text:1999.01.0078:speech=50,Demosthenes,Against Polycles,D.50,
"Perseus:abo:tlg,0014,051",urn:cts:greekLit:tlg0014.tlg051.perseus-eng1,Dem. 51,English,Perseus:text:1999.01.0080:speech=51,Demosthenes,On the Trierarchic Crown,D.51,
"Perseus:abo:tlg,0014,052",urn:cts:greekLit:tlg0014.tlg052.perseus-eng1,Dem. 52,English,Perseus:text:1999.01.0080:speech=52,Demosthenes,Against Callippus,D.52,
"Perseus:abo:tlg,0014,053",urn:cts:greekLit:tlg0014.tlg053.perseus-eng1,Dem. 53,English,Perseus:text:1999.01.0080:speech=53,Demosthenes,Against Nicostratus,D.53,
"Perseus:abo:tlg,0014,054",urn:cts:greekLit:tlg0014.tlg054.perseus-eng1,Dem. 54,English,Perseus:text:1999.01.0080:speech=54,Demosthenes,Against Conon,D.54,
"Perseus:abo:tlg,0014,055",urn:cts:greekLit:tlg0014.tlg055.perseus-eng1,Dem. 55,English,Perseus:text:1999.01.0080:speech=55,Demosthenes,Against Callicles,D.55,
"Perseus:abo:tlg,0014,056",urn:cts:greekLit:tlg0014.tlg056.perseus-eng1,Dem. 56,English,Perseus:text:1999.01.0080:speech=56,Demosthenes,Against Dionysodorus,D.56,
"Perseus:abo:tlg,0014,057",urn:cts:greekLit:tlg0014.tlg057.perseus-eng1,Dem. 57,English,Perseus:text:1999.01.0080:speech=57,Demosthenes,Against Eubulides,D.57,
"Perseus:abo:tlg,0014,058",urn:cts:greekLit:tlg0014.tlg058.perseus-eng1,Dem. 58,English,Perseus:text:1999.01.0080:speech=58,Demosthenes,Against Theocrines,D.58,
"Perseus:abo:tlg,0014,059",urn:cts:greekLit:tlg0014.tlg059.perseus-eng1,Dem. 59,English,Perseus:text:1999.01.0080:speech=59,Demosthenes,Against Neaera,D.59,
"Perseus:abo:tlg,0014,060",urn:cts:greekLit:tlg0014.tlg060.perseus-eng1,Dem. 60,English,Perseus:text:1999.01.0080:speech=60,Demosthenes,Funeral Speech,D.60; Dem. Epit.,
"Perseus:abo:tlg,0014,061",urn:cts:greekLit:tlg0014.tlg061.perseus-eng1,Dem. 61,English,Perseus:text:1999.01.0080:speech=61,Demosthenes,Erotic Essay,,
"Perseus:abo:tlg,0014,062",urn:cts:greekLit:tlg0014.tlg062.perseus-eng1,Dem. Ex.,English,Perseus:text:1999.01.0068,Demosthenes,Exordia,,
"Perseus:abo:tlg,0014,063",urn:cts:greekLit:tlg0014.tlg063.perseus-eng1,Dem. L.,English,Perseus:text:1999.01.0214,Demosthenes,Letters,D. Ep.,
"Perseus:abo:tlg,0014,001",urn:cts:greekLit:tlg0014.tlg001.perseus-grc1,Dem. 1,Greek,Perseus:text:1999.01.0069:speech=1,Demosthenes,Olynthiac 1,D.1,
"Perseus:abo:tlg,0014,002",urn:cts:greekLit:tlg0014.tlg002.perseus-grc1,Dem. 2,Greek,Perseus:text:1999.01.0069:speech=2,Demosthenes,Olynthiac 2,D.2,
"Perseus:abo:tlg,0014,003",urn:cts:greekLit:tlg0014.tlg003.perseus-grc1,Dem. 3,Greek,Perseus:text:1999.01.0069:speech=3,Demosthenes,Olynthiac 3,D.3,
"Perseus:abo:tlg,0014,004",urn:cts:greekLit:tlg0014.tlg004.perseus-grc1,Dem. 4,Greek,Perseus:text:1999.01.0069:speech=4,Demosthenes,Philippic 1,D.4,
"Perseus:abo:tlg,0014,005",urn:cts:greekLit:tlg0014.tlg005.perseus-grc1,Dem. 5,Greek,Perseus:text:1999.01.0069:speech=5,Demosthenes,On the Peace,D.5,
"Perseus:abo:tlg,0014,006",urn:cts:greekLit:tlg0014.tlg006.perseus-grc1,Dem. 6,Greek,Perseus:text:1999.01.0069:speech=6,Demosthenes,Philippic 2,D.6,
"Perseus:abo:tlg,0014,007",urn:cts:greekLit:tlg0014.tlg007.perseus-grc1,Dem. 7,Greek,Perseus:text:1999.01.0069:speech=7,Demosthenes,On the Halonnesus,D.7,
"Perseus:abo:tlg,0014,008",urn:cts:greekLit:tlg0014.tlg008.perseus-grc1,Dem. 8,Greek,Perseus:text:1999.01.0069:speech=8,Demosthenes,On the Chersonese,D.8,
"Perseus:abo:tlg,0014,009",urn:cts:greekLit:tlg0014.tlg009.perseus-grc1,Dem. 9,Greek,Perseus:text:1999.01.0069:speech=9,Demosthenes,Philippic 3,D.9,
"Perseus:abo:tlg,0014,010",urn:cts:greekLit:tlg0014.tlg010.perseus-grc1,Dem. 10,Greek,Perseus:text:1999.01.0069:speech=10,Demosthenes,Philippic 4,D.10,
"Perseus:abo:tlg,0014,011",urn:cts:greekLit:tlg0014.tlg011.perseus-grc1,Dem. 11,Greek,Perseus:text:1999.01.0071:speech=11,Demosthenes,Reply to Philip,D.11,
"Perseus:abo:tlg,0014,012",urn:cts:greekLit:tlg0014.tlg012.perseus-grc1,Dem. 12,Greek,Perseus:text:1999.01.0071:speech=12,Demosthenes,Philip,D.12,
"Perseus:abo:tlg,0014,013",urn:cts:greekLit:tlg0014.tlg013.perseus-grc1,Dem. 13,Greek,Perseus:text:1999.01.0071:speech=13,Demosthenes,On Organization,D.13,
"Perseus:abo:tlg,0014,014",urn:cts:greekLit:tlg0014.tlg014.perseus-grc1,Dem. 14,Greek,Perseus:text:1999.01.0071:speech=14,Demosthenes,On the Navy,D.14,
"Perseus:abo:tlg,0014,015",urn:cts:greekLit:tlg0014.tlg015.perseus-grc1,Dem. 15,Greek,Perseus:text:1999.01.0071:speech=15,Demosthenes,On the Liberty of the Rhodians,D.15,
"Perseus:abo:tlg,0014,016",urn:cts:greekLit:tlg0014.tlg016.perseus-grc1,Dem. 16,Greek,Perseus:text:1999.01.0071:speech=16,Demosthenes,For the Megalopolitans,D.16,
"Perseus:abo:tlg,0014,017",urn:cts:greekLit:tlg0014.tlg017.perseus-grc1,Dem. 17,Greek,Perseus:text:1999.01.0071:speech=17,Demosthenes,On the Accession of Alexander,D.17,
"Perseus:abo:tlg,0014,018",urn:cts:greekLit:tlg0014.tlg018.perseus-grc1,Dem. 18,Greek,Perseus:text:1999.01.0071:speech=18,Demosthenes,On the crown,D.18; Dem. De. Cor,
"Perseus:abo:tlg,0014,019",urn:cts:greekLit:tlg0014.tlg019.perseus-grc1,Dem. 19,Greek,Perseus:text:1999.01.0071:speech=19,Demosthenes,On the False Embassy,D.19,
"Perseus:abo:tlg,0014,020",urn:cts:greekLit:tlg0014.tlg020.perseus-grc1,Dem. 20,Greek,Perseus:text:1999.01.0071:speech=20,Demosthenes,Against Leptines,D.20; Dem. Lept.,
"Perseus:abo:tlg,0014,021",urn:cts:greekLit:tlg0014.tlg021.perseus-grc1,Dem. 21,Greek,Perseus:text:1999.01.0073:speech=21,Demosthenes,Against Midias,D.21; Dem. Meid.,
"Perseus:abo:tlg,0014,022",urn:cts:greekLit:tlg0014.tlg022.perseus-grc1,Dem. 22,Greek,Perseus:text:1999.01.0073:speech=22,Demosthenes,Against Androtion,D.22,
"Perseus:abo:tlg,0014,023",urn:cts:greekLit:tlg0014.tlg023.perseus-grc1,Dem. 23,Greek,Perseus:text:1999.01.0073:speech=23,Demosthenes,Against Aristocrates,D.23,
"Perseus:abo:tlg,0014,024",urn:cts:greekLit:tlg0014.tlg024.perseus-grc1,Dem. 24,Greek,Perseus:text:1999.01.0073:speech=24,Demosthenes,Against Timocrates,D.24,
"Perseus:abo:tlg,0014,025",urn:cts:greekLit:tlg0014.tlg025.perseus-grc1,Dem. 25,Greek,Perseus:text:1999.01.0073:speech=25,Demosthenes,Against Aristogiton 1,D.25,
"Perseus:abo:tlg,0014,026",urn:cts:greekLit:tlg0014.tlg026.perseus-grc1,Dem. 26,Greek,Perseus:text:1999.01.0073:speech=26,Demosthenes,Against Aristogiton 2,D.26,
"Perseus:abo:tlg,0014,027",urn:cts:greekLit:tlg0014.tlg027.perseus-grc1,Dem. 27,Greek,Perseus:text:1999.01.0073:speech=27,Demosthenes,Against Aphobus 1,D.27,
"Perseus:abo:tlg,0014,028",urn:cts:greekLit:tlg0014.tlg028.perseus-grc1,Dem. 28,Greek,Perseus:text:1999.01.0073:speech=28,Demosthenes,Against Aphobus 2,D.28,
"Perseus:abo:tlg,0014,029",urn:cts:greekLit:tlg0014.tlg029.perseus-grc1,Dem. 29,Greek,Perseus:text:1999.01.0073:speech=29,Demosthenes,Against Aphobus,D.29,
"Perseus:abo:tlg,0014,030",urn:cts:greekLit:tlg0014.tlg030.perseus-grc1,Dem. 30,Greek,Perseus:text:1999.01.0073:speech=30,Demosthenes,Against Onetor,D.30,
"Perseus:abo:tlg,0014,031",urn:cts:greekLit:tlg0014.tlg031.perseus-grc1,Dem. 31,Greek,Perseus:text:1999.01.0075:speech=31,Demosthenes,Against Onetor 2,D.31,
"Perseus:abo:tlg,0014,032",urn:cts:greekLit:tlg0014.tlg032.perseus-grc1,Dem. 32,Greek,Perseus:text:1999.01.0075:speech=32,Demosthenes,Against Zenothemis,D.32,
